transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
26/02/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,2378,Female,41,25/04/1994,Manufacturing,Affluent Customer,N,No,8
16/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,2379,Female,85,05/05/1981,Health,Affluent Customer,N,Yes,9
05/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",2380,Female,44,09/04/1956,Retail,Mass Customer,N,Yes,9
18/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,2381,Female,91,12/02/1973,Argiculture,Affluent Customer,N,Yes,7
07/01/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,2382,Male,79,05/07/1971,Retail,Mass Customer,N,Yes,9
02/04/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,2383,Female,34,15/09/1978,Financial Services,Mass Customer,N,No,11
15/05/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,2384,Male,96,16/07/1961,Health,High Net Worth,N,Yes,8
08/05/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",2385,Male,70,17/12/1958,Health,Mass Customer,N,No,8
09/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,2386,Female,93,06/07/1997,Financial Services,Mass Customer,N,No,7
03/08/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",2387,Male,33,30/08/1977,,High Net Worth,N,Yes,7
16/04/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,2388,Male,84,28/05/1997,Financial Services,Mass Customer,N,No,6
14/03/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",2389,Male,18,28/12/1973,Retail,High Net Worth,N,No,7
29/04/2017,,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",2390,Female,48,06/05/1964,Property,Mass Customer,N,No,7
26/11/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,2391,Female,72,22/04/1961,Health,Mass Customer,N,No,5
07/06/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",2392,Female,48,11/01/2001,Manufacturing,Affluent Customer,N,No,7
13/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,2393,Female,68,21/06/1981,Health,High Net Worth,N,Yes,7
02/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,2394,Female,31,12/11/1995,,Mass Customer,N,Yes,5
11/08/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,2395,Male,23,26/02/1966,,High Net Worth,N,No,6
25/02/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,2396,Female,40,02/08/1973,Retail,Affluent Customer,N,Yes,11
19/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,2397,Male,33,10/06/1985,Retail,Affluent Customer,N,Yes,6
20/04/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,2398,Female,6,11/10/2000,Financial Services,High Net Worth,N,Yes,7
18/04/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,2399,Female,20,11/06/1980,Manufacturing,High Net Worth,N,Yes,10
20/04/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,2400,Male,73,28/02/1978,Property,Mass Customer,N,Yes,11
30/07/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,2401,Male,7,31/07/1977,,Mass Customer,N,Yes,5
10/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",2402,Female,99,07/06/1957,Financial Services,Mass Customer,N,Yes,6
21/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,2403,Female,41,25/10/1977,Financial Services,Affluent Customer,N,No,9
03/12/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,2404,Male,13,14/03/1960,Retail,Mass Customer,N,No,8
09/12/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,2405,Female,16,28/07/1957,,Mass Customer,N,No,8
22/09/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,2406,Male,34,11/06/1973,,Affluent Customer,N,Yes,11
15/01/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,2407,Female,24,30/03/1959,Financial Services,High Net Worth,N,Yes,12
15/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,2408,Female,38,10/10/1955,Health,Mass Customer,N,No,8
25/03/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,2409,Female,23,13/07/1989,Health,Mass Customer,N,No,8
07/04/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,2410,Female,75,24/08/1974,Manufacturing,Mass Customer,N,Yes,7
29/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,2411,Male,0,27/05/1964,Financial Services,High Net Worth,N,No,8
17/05/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,2412,Female,77,26/05/1981,Manufacturing,Affluent Customer,N,No,10
01/10/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,2413,Male,27,11/08/1943,Manufacturing,High Net Worth,N,Yes,11
09/12/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,2414,U,18,,Health,Mass Customer,N,Yes,5
11/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,2415,Male,56,05/11/1978,Manufacturing,Mass Customer,N,No,5
08/06/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,2416,Male,19,29/12/1959,Health,Affluent Customer,N,No,3
14/11/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,2417,Female,27,24/06/1974,,Affluent Customer,N,No,8
07/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,2418,Female,82,05/04/1970,Property,Mass Customer,N,Yes,10
26/05/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,2419,Male,96,04/07/1978,Property,High Net Worth,N,No,9
02/04/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,2420,Female,10,26/08/1976,Financial Services,High Net Worth,N,No,6
04/09/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,2421,Female,54,16/08/1954,Health,Affluent Customer,N,Yes,10
24/07/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,2422,Female,96,30/11/1978,Entertainment,High Net Worth,N,No,10
09/02/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,2423,Male,49,20/02/1981,IT,Mass Customer,N,Yes,8
08/08/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,2424,Male,17,06/01/1982,,Affluent Customer,N,Yes,7
19/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,2425,Male,32,19/03/1976,,Mass Customer,N,Yes,9
24/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,2426,U,64,,IT,Affluent Customer,N,Yes,10
27/09/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,2427,Female,20,15/10/1998,,High Net Worth,N,Yes,10
27/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",2428,Male,74,26/07/1968,,Mass Customer,N,Yes,10
07/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,2429,Female,54,11/11/1980,Manufacturing,Mass Customer,N,Yes,9
27/11/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",2430,Male,38,06/09/1968,,Mass Customer,N,No,4
19/04/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,2431,Male,15,24/12/1999,Financial Services,Mass Customer,N,Yes,7
29/04/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,2432,Female,67,21/02/1981,Manufacturing,Affluent Customer,N,Yes,11
25/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,2433,Male,38,19/07/1976,,High Net Worth,N,Yes,7
17/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,2434,Male,40,17/11/1956,,Affluent Customer,N,No,7
10/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,2435,Female,69,12/08/1961,Manufacturing,Mass Customer,N,No,1
22/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,2436,Male,37,21/03/1986,IT,Mass Customer,N,No,9
08/03/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,2437,Female,90,01/05/1977,Financial Services,Mass Customer,N,Yes,9
20/02/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,2438,Female,76,29/01/1983,Manufacturing,Mass Customer,N,Yes,11
24/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,2439,Female,44,02/10/1967,Manufacturing,Affluent Customer,N,No,11
03/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,2440,Female,17,21/09/1959,Manufacturing,Affluent Customer,N,No,5
25/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,2441,Female,52,29/03/1959,Property,High Net Worth,N,Yes,8
29/10/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,2442,Male,8,13/10/1957,Health,Affluent Customer,N,Yes,11
21/06/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,2443,Male,30,13/02/1990,Property,High Net Worth,N,No,1
21/02/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,2444,Male,22,13/05/1977,Manufacturing,High Net Worth,N,No,10
03/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,2445,Male,46,11/03/1976,Retail,Affluent Customer,N,No,4
16/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,2446,Male,33,07/09/1956,Retail,Affluent Customer,N,No,3
03/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,2447,Male,55,06/01/1997,,Affluent Customer,N,Yes,7
24/10/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,2448,Female,5,18/12/1992,Property,High Net Worth,N,No,7
14/10/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",2449,Male,54,01/06/1982,,Affluent Customer,N,No,7
24/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,2450,Male,64,21/06/1974,Retail,Affluent Customer,N,Yes,8
01/04/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,2451,Male,33,09/03/1973,Argiculture,Affluent Customer,N,Yes,5
31/01/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",2452,Female,93,24/07/1975,Manufacturing,Mass Customer,N,Yes,6
31/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,2453,Female,22,05/08/1992,Telecommunications,High Net Worth,N,No,10
14/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,2454,Female,81,13/02/1960,Property,Mass Customer,N,Yes,10
16/10/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,2455,Female,64,09/10/1977,Manufacturing,Mass Customer,N,No,6
06/09/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,2456,Male,9,29/05/1991,,Mass Customer,N,No,1
14/04/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,2457,Male,70,12/04/1975,IT,High Net Worth,N,Yes,9
24/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,2458,Female,73,20/04/1964,Manufacturing,High Net Worth,N,Yes,8
17/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,2459,Female,67,10/01/1986,Manufacturing,High Net Worth,N,No,10
07/04/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,2460,Male,88,17/05/1976,Manufacturing,High Net Worth,N,Yes,8
23/12/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,2461,Male,89,12/06/1976,,Affluent Customer,N,No,8
21/02/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,2462,Male,17,05/07/1980,Entertainment,Affluent Customer,N,No,1
25/04/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,2463,Female,54,30/01/1978,Health,Mass Customer,N,No,7
28/08/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",2464,Male,78,06/04/1983,Retail,Mass Customer,N,No,8
31/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,2465,Female,31,12/06/1984,,Mass Customer,N,Yes,11
21/12/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,2466,Male,62,04/10/1980,Entertainment,High Net Worth,N,No,8
05/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",2467,Female,71,15/07/1975,Manufacturing,Affluent Customer,N,Yes,10
28/05/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",2468,Male,51,12/12/1995,Retail,High Net Worth,N,No,7
16/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,2469,U,18,,IT,Mass Customer,N,Yes,6
27/07/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,2470,Male,70,04/07/1957,Argiculture,Mass Customer,N,No,2
06/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,2471,Male,55,20/12/1978,Manufacturing,Mass Customer,N,Yes,5
03/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,2472,Male,99,02/06/1989,Health,High Net Worth,N,Yes,5
23/08/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",2473,Male,50,10/05/1970,Entertainment,Mass Customer,N,Yes,9
26/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,2474,Female,59,08/06/1980,Argiculture,High Net Worth,N,Yes,6
29/05/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,2475,Female,68,02/05/1977,,Mass Customer,N,No,9
07/03/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,2476,Male,13,25/09/1956,Property,High Net Worth,N,No,2
08/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,2477,Male,25,23/03/1977,Manufacturing,Affluent Customer,N,Yes,7
27/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,2478,Male,85,07/07/1966,Financial Services,Affluent Customer,N,Yes,9
06/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,2479,Female,81,06/11/1996,Retail,Mass Customer,N,No,7
08/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,2480,Female,3,26/12/1971,Manufacturing,High Net Worth,N,Yes,7
15/01/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,2481,Female,71,20/01/1979,Manufacturing,Mass Customer,N,Yes,1
30/04/2017,TRUE,Cancelled,Solex,Standard,medium,medium,1483.2,$99.59,2482,Male,95,10/12/1953,Health,Mass Customer,N,Yes,12
13/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,2483,Female,54,06/06/1987,Manufacturing,Mass Customer,N,No,7
22/08/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,2484,Female,77,03/10/1979,Property,Mass Customer,N,Yes,8
09/03/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,2485,Male,93,27/07/1955,,Mass Customer,N,Yes,9
20/02/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,2486,Female,77,09/03/1954,Manufacturing,Mass Customer,N,Yes,10
26/12/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,2487,Male,92,13/01/1978,IT,Affluent Customer,N,Yes,7
18/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,2488,Female,32,17/11/1988,Financial Services,Mass Customer,N,Yes,9
09/03/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,2489,Female,42,12/06/1976,Retail,Mass Customer,N,No,11
02/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,2490,Male,28,01/10/1987,Health,Mass Customer,N,Yes,9
23/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,2491,Male,74,08/05/1977,Health,Mass Customer,N,No,8
07/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,2492,Male,35,01/02/1974,Manufacturing,High Net Worth,N,No,7
16/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,2493,Male,56,19/08/1981,Entertainment,Mass Customer,N,Yes,9
20/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",2494,Female,98,08/08/1974,Manufacturing,High Net Worth,N,No,11
09/02/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,2495,Female,89,12/11/1953,IT,Affluent Customer,N,No,7
18/03/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,2496,Male,29,26/08/1980,Manufacturing,Mass Customer,N,Yes,6
06/01/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,2497,Male,33,05/04/1969,Property,Affluent Customer,N,No,9
20/03/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,2498,Female,70,02/02/1978,Retail,High Net Worth,N,No,9
23/02/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,2499,Female,77,30/08/1973,Retail,Mass Customer,N,No,7
22/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,2500,Female,35,18/12/1957,Property,High Net Worth,N,Yes,9
10/05/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,2501,Female,80,12/07/1971,Financial Services,Mass Customer,N,Yes,11
09/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,2502,Female,6,23/08/1964,Manufacturing,Mass Customer,N,Yes,11
22/02/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,2503,Male,80,16/07/1967,Health,Affluent Customer,N,Yes,1
16/11/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,2504,Male,52,29/04/2000,Property,Mass Customer,N,No,8
20/02/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,2505,Female,45,25/08/1980,Financial Services,High Net Worth,N,No,2
05/01/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,2506,Female,97,20/01/1955,Health,Affluent Customer,N,No,4
27/06/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",2507,Female,77,25/06/1986,Health,Affluent Customer,N,Yes,11
06/04/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,2508,Male,98,04/11/1996,,Mass Customer,N,No,6
24/04/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,2509,Male,99,07/07/1971,Financial Services,Mass Customer,N,No,12
02/06/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,2510,Male,43,10/04/1973,Manufacturing,Mass Customer,N,Yes,10
30/05/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,2511,Male,20,12/07/1991,Financial Services,Mass Customer,N,Yes,10
08/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,2512,Male,3,22/05/1968,,High Net Worth,N,Yes,5
11/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,2513,Male,55,31/07/1978,Property,Mass Customer,N,No,6
21/06/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,2514,Male,25,11/08/1975,Financial Services,High Net Worth,N,Yes,10
28/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,2515,Female,24,07/03/1995,Retail,Affluent Customer,N,Yes,2
24/09/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,2516,Female,42,27/05/1967,Health,Mass Customer,N,No,6
05/05/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,2517,Female,1,19/10/1978,Health,Mass Customer,N,Yes,7
06/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,2518,Female,53,22/08/1954,,Mass Customer,N,Yes,9
25/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,2519,Male,76,17/10/1979,Manufacturing,Mass Customer,N,Yes,4
17/12/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,2520,Male,71,27/05/1974,Retail,Affluent Customer,N,Yes,10
14/05/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,2521,Female,35,29/08/1999,Manufacturing,High Net Worth,N,Yes,2
07/02/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,2522,Male,42,03/02/1977,,High Net Worth,N,No,9
04/01/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,2523,Female,28,29/10/1961,Financial Services,Mass Customer,N,Yes,2
28/02/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,2524,Male,84,29/05/1969,Retail,Mass Customer,N,Yes,7
03/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,2525,Male,25,03/10/1992,Financial Services,Mass Customer,N,No,7
03/02/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,2526,Male,89,01/02/1969,Manufacturing,Mass Customer,N,No,8
08/12/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,2527,Female,60,19/07/1980,,Affluent Customer,N,Yes,5
13/12/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",2528,Male,81,23/09/1978,Financial Services,Affluent Customer,N,No,11
05/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,2529,Male,81,11/05/1954,Manufacturing,High Net Worth,N,Yes,8
16/10/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,2530,Female,63,03/08/1960,Property,Mass Customer,N,Yes,3
10/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,2531,Male,48,20/08/1981,Property,High Net Worth,N,Yes,4
03/06/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,2532,Female,27,01/05/1969,Manufacturing,Mass Customer,N,No,7
14/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,2533,Male,11,26/07/1993,Health,Affluent Customer,N,Yes,11
03/05/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,2534,Female,70,21/06/1965,Manufacturing,Affluent Customer,N,Yes,10
18/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,2535,Male,53,20/08/1981,Financial Services,Affluent Customer,N,No,7
11/12/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",2536,Female,71,10/06/1964,Health,Mass Customer,N,Yes,7
02/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,2537,Female,8,06/09/1989,,Affluent Customer,N,Yes,10
17/08/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,2538,Female,13,22/01/1959,,High Net Worth,N,Yes,8
