Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Promo Code Used,Previous Purchases,Frequency of Purchases
53,0,9,3,85,0,3.8,0,0,38,1
36,0,9,3,57,2,4.6,0,0,42,3
46,0,2,0,56,1,4.9,0,0,41,2
21,0,4,2,79,3,3.5,0,0,45,2
52,0,21,0,67,1,3.4,0,0,41,1
66,0,25,3,61,3,3.9,0,0,35,0
19,0,16,0,37,3,3.9,0,0,21,3
44,0,11,0,75,2,4.2,0,0,13,1
50,0,6,0,21,3,3.4,0,0,23,1
51,0,7,0,89,3,4.9,0,0,6,0
25,0,4,2,24,2,2.9,0,0,39,4
62,0,2,0,27,0,4.9,0,0,7,3
48,0,11,0,26,1,4.6,0,0,32,3
62,0,24,2,82,0,3.6,0,0,43,3
22,0,14,0,28,3,4.3,0,0,15,2
48,0,25,3,65,2,4.6,0,0,48,4
48,0,14,0,82,3,4.7,0,0,35,0
62,0,19,3,38,3,3.5,0,0,41,3
24,0,7,0,33,0,2.8,0,0,14,0
39,0,10,2,38,1,4.0,0,0,22,2
35,0,9,3,48,0,4.3,0,0,16,3
47,0,4,2,35,1,3.8,0,0,2,1
22,0,21,0,29,2,3.0,0,0,13,3
38,0,6,0,48,2,4.6,0,0,38,1
53,0,10,2,87,2,4.8,0,0,43,0
31,0,22,3,62,2,4.7,0,0,26,3
31,0,6,0,96,0,3.9,0,0,39,0
65,0,9,3,41,2,4.0,0,0,50,2
48,0,17,3,42,3,3.7,0,0,40,3
18,0,6,0,57,3,3.7,0,0,12,1
46,0,9,3,65,0,4.2,0,0,33,3
52,0,14,0,54,2,4.7,0,0,49,0
50,0,18,0,22,3,4.3,0,0,43,1
49,0,5,2,96,2,4.9,0,0,14,2
69,0,17,3,81,1,3.9,0,0,21,3
36,0,6,0,46,2,3.4,0,0,31,3
30,0,1,0,74,0,4.2,0,0,29,1
25,0,5,2,50,3,4.7,0,0,32,2
19,0,11,0,80,3,4.0,0,0,16,1
34,0,24,2,56,1,4.0,0,0,38,1
29,0,12,0,69,3,3.1,0,0,34,3
50,0,6,0,97,0,4.2,0,0,30,3
31,0,7,0,66,3,3.7,0,0,14,1
41,0,20,3,70,0,3.1,0,0,33,2
52,0,10,2,50,3,3.7,0,0,35,0
27,0,14,0,85,0,3.2,0,0,13,3
49,0,22,3,59,1,2.8,0,0,30,1
69,0,14,0,74,1,2.9,0,0,30,2
45,0,13,3,38,3,3.5,0,0,47,4
20,0,2,0,99,0,3.8,0,0,1,3
25,0,1,0,97,0,4.7,0,0,1,0
38,0,19,3,67,1,4.5,0,0,33,4
55,0,18,0,20,3,3.9,0,0,43,0
62,0,13,3,45,0,3.4,0,0,37,0
54,0,10,2,52,3,4.6,0,0,23,3
61,0,14,0,68,2,4.6,0,0,12,4
50,0,5,2,98,2,4.7,0,0,30,1
65,0,10,2,83,2,3.2,0,0,7,0
68,0,7,0,51,1,5.0,0,0,20,2
55,0,9,3,21,0,4.5,0,0,10,2
57,0,9,3,92,0,3.5,0,0,40,3
56,0,10,2,63,0,4.5,0,0,21,2
29,0,17,3,56,0,3.2,0,0,17,1
24,0,7,0,95,0,4.6,0,0,5,0
59,0,1,0,66,3,4.0,0,0,22,4
62,0,8,1,28,0,4.2,0,0,5,0
58,0,20,3,83,3,4.1,0,0,18,3
64,0,21,0,55,2,3.6,0,0,42,3
48,0,4,2,28,0,3.7,0,0,22,4
60,0,19,3,79,1,3.6,0,0,37,1
52,0,19,3,31,1,3.8,0,0,23,4
63,0,1,0,37,2,3.0,0,0,47,1
44,0,18,0,34,1,3.4,0,0,11,1
63,0,10,2,74,3,4.8,0,0,32,0
66,0,25,3,31,0,2.6,0,0,20,0
22,0,13,3,66,3,2.9,0,0,3,3
62,0,10,2,99,0,4.9,0,0,32,0
39,0,11,0,55,0,5.0,0,0,5,1
25,0,1,0,23,0,4.6,0,0,45,3
70,0,2,0,88,2,4.2,0,0,43,1
52,0,15,1,26,1,4.9,0,0,1,3
68,0,22,3,94,1,4.8,0,0,9,3
18,0,7,0,25,2,3.0,0,0,13,3
18,0,21,0,96,2,3.5,0,0,5,4
63,0,5,2,29,0,3.4,0,0,39,1
47,0,5,2,36,3,3.4,0,0,7,0
43,0,1,0,90,1,4.9,0,0,8,3
60,0,25,3,38,1,4.4,0,0,40,4
49,0,9,3,52,0,4.2,0,0,35,2
28,0,3,0,88,0,3.1,0,0,14,2
32,0,19,3,56,1,4.0,0,0,26,2
29,0,4,2,71,0,4.8,0,0,14,3
35,0,4,2,94,2,3.3,0,0,9,1
23,0,11,0,97,3,4.7,0,0,32,4
70,0,12,0,27,1,3.2,0,0,15,3
23,0,7,0,28,0,5.0,0,0,25,2
43,0,3,0,67,2,4.9,0,0,27,2
29,0,21,0,70,2,4.9,0,0,39,3
61,0,8,1,95,2,3.7,0,0,49,1
29,0,24,2,24,0,3.0,0,0,12,1
66,0,23,3,35,3,2.6,0,0,13,0
46,0,10,2,22,3,2.6,0,0,22,3
34,0,19,3,66,2,4.8,0,0,19,3
51,0,1,0,83,1,3.2,0,0,3,1
26,0,11,0,95,2,4.9,0,0,50,0
23,0,7,0,41,1,3.4,0,0,15,4
52,0,1,0,77,1,2.7,0,0,44,3
39,0,5,2,52,2,4.8,0,0,48,2
39,0,25,3,41,3,4.1,0,0,4,1
33,0,16,0,28,3,4.6,0,0,12,1
33,0,2,0,90,1,4.4,0,0,33,4
23,0,13,3,55,0,3.5,0,0,40,4
31,0,23,3,73,0,4.8,0,0,38,3
27,0,11,0,87,2,2.9,0,0,19,3
48,0,15,1,89,3,3.2,0,0,38,3
61,0,24,2,82,0,4.4,0,0,18,1
63,0,4,2,80,0,4.6,0,0,24,2
19,0,19,3,87,1,2.6,0,0,29,3
21,0,1,0,41,0,3.1,0,0,14,4
28,0,16,0,83,0,4.3,0,0,44,1
29,0,13,3,71,1,3.1,0,0,18,3
23,0,16,0,76,0,4.6,0,0,19,1
37,0,19,3,34,0,4.6,0,0,4,0
67,0,11,0,81,0,2.7,0,0,25,1
34,0,18,0,47,1,3.0,0,0,3,2
58,0,12,0,36,1,3.3,0,0,40,3
45,0,3,0,51,0,2.7,0,0,5,0
63,0,16,0,86,2,3.3,0,0,17,4
68,0,3,0,41,2,4.3,0,0,36,3
41,0,4,2,90,2,4.8,0,0,41,4
50,0,20,3,93,2,3.3,0,0,20,1
24,0,25,3,56,2,4.3,0,0,2,3
21,0,21,0,39,1,3.0,0,0,31,2
18,0,15,1,86,2,4.8,0,0,23,1
63,0,18,0,82,0,2.9,0,0,30,4
47,0,4,2,29,1,3.6,0,0,26,3
58,0,20,3,27,2,3.5,0,0,40,4
46,0,25,3,25,0,4.7,0,0,19,4
35,0,11,0,31,3,4.4,0,0,4,2
42,0,16,0,23,3,3.3,0,0,33,1
48,0,23,3,47,2,4.3,0,0,29,2
28,0,25,3,67,2,4.0,0,0,47,1
44,0,19,3,75,3,4.9,0,0,50,0
60,0,4,2,82,1,2.9,0,0,28,1
38,0,5,2,32,1,4.0,0,0,5,1
46,0,11,0,41,2,4.3,0,0,12,4
39,0,17,3,89,3,2.7,0,0,4,0
22,0,20,3,82,2,5.0,0,0,22,1
44,0,19,3,99,3,4.4,0,0,32,0
69,0,1,0,98,2,3.5,0,0,32,3
39,0,23,3,54,3,3.3,0,0,48,3
53,0,1,0,88,1,3.8,0,0,35,2
52,0,18,0,43,1,4.5,0,0,44,1
65,0,20,3,73,3,4.8,0,0,29,0
48,0,20,3,50,2,2.9,0,0,26,2
27,0,5,2,73,0,3.2,0,0,3,3
39,0,25,3,51,0,2.8,0,0,1,1
59,0,21,0,22,3,3.3,0,0,17,4
52,0,4,2,32,2,3.3,0,0,17,1
50,0,4,2,38,1,4.2,0,0,36,0
32,0,24,2,66,3,3.6,0,0,32,1
40,0,22,3,20,0,4.6,0,0,50,1
26,0,8,1,44,1,3.6,0,0,39,4
47,0,13,3,31,0,4.0,0,0,17,2
51,0,15,1,45,2,2.7,0,0,39,3
47,0,11,0,71,1,4.4,0,0,5,4
53,0,19,3,96,2,3.2,0,0,47,4
35,0,1,0,32,3,2.6,0,0,18,0
38,0,22,3,90,1,3.4,0,0,31,3
69,0,17,3,68,0,5.0,0,0,39,1
47,0,7,0,45,3,2.9,0,0,12,0
31,0,12,0,67,3,5.0,0,0,45,1
68,0,12,0,57,2,4.4,0,0,33,1
51,0,3,0,60,1,3.5,0,0,3,4
20,0,9,3,32,0,3.8,0,0,5,3
27,0,9,3,29,2,3.8,0,0,23,2
67,0,8,1,20,0,3.9,0,0,39,1
21,0,17,3,98,3,3.3,0,0,10,4
20,0,2,0,27,2,2.9,0,0,4,1
35,0,15,1,67,0,3.7,0,0,18,2
58,0,10,2,82,3,3.7,0,0,1,3
28,0,18,0,72,2,4.6,0,0,18,1
27,0,4,2,77,2,4.9,0,0,46,4
19,0,10,2,74,3,3.1,0,0,13,1
63,0,4,2,39,3,3.5,0,0,5,1
69,0,7,0,80,0,4.9,0,0,11,0
65,0,22,3,59,1,4.4,0,0,49,0
63,0,15,1,68,2,4.4,0,0,1,1
28,0,21,0,77,2,3.4,0,0,11,3
67,0,17,3,50,3,3.0,0,0,47,3
51,0,14,0,45,2,2.6,0,0,20,2
59,0,1,0,71,1,3.2,0,0,18,4
25,0,21,0,52,2,4.6,0,0,43,3
31,0,10,2,50,3,3.8,0,0,4,3
62,0,9,3,66,1,4.8,0,0,20,3
51,0,4,2,81,2,4.5,0,0,7,2
32,0,21,0,28,1,4.2,0,0,31,1
35,0,9,3,65,3,2.7,0,0,41,1
70,0,20,3,80,3,4.5,0,0,3,2
19,0,17,3,94,0,4.9,0,0,16,2
32,0,22,3,30,2,2.8,0,0,43,4
56,0,6,0,45,2,3.5,0,0,29,1
53,0,8,1,91,1,2.5,0,0,5,1
22,0,13,3,36,3,2.9,0,0,30,3
26,0,25,3,73,2,4.2,0,0,33,2
42,0,6,0,60,2,4.6,0,0,46,1
30,0,21,0,77,3,3.0,0,0,17,1
29,0,12,0,86,0,4.4,0,0,47,1
47,0,7,0,42,1,2.6,0,0,17,1
59,0,4,2,70,0,4.8,0,0,17,1
34,0,6,0,44,1,2.9,0,0,28,3
52,0,13,3,91,0,3.0,0,0,8,2
47,0,17,3,30,2,4.5,0,0,8,3
24,0,1,0,23,2,3.7,0,0,4,1
63,0,4,2,21,1,4.8,0,0,24,0
59,0,8,1,34,0,4.8,0,0,29,1
66,0,1,0,46,1,4.7,0,0,10,0
45,0,2,0,41,3,2.6,0,0,11,1
38,0,12,0,33,2,4.6,0,0,18,1
63,0,1,0,48,2,3.4,0,0,26,4
55,0,16,0,66,3,3.0,0,0,39,0
25,0,12,0,54,0,4.0,0,0,4,4
51,0,22,3,55,2,2.6,0,0,24,0
28,0,9,3,84,1,3.4,0,0,2,3
46,0,4,2,66,0,4.5,0,0,36,4
58,0,10,2,65,0,2.7,0,0,36,0
30,0,4,2,83,2,2.9,0,0,23,3
68,0,13,3,61,3,4.0,0,0,36,3
28,0,12,0,65,1,3.2,0,0,2,4
26,0,4,2,55,0,4.0,0,0,17,1
35,0,25,3,79,2,3.4,0,0,19,0
40,0,16,0,96,2,4.9,0,0,41,2
31,0,21,0,43,2,3.6,0,0,27,3
60,0,17,3,40,1,3.6,0,0,32,1
69,0,20,3,62,2,3.2,0,0,33,4
51,0,1,0,72,0,3.7,0,0,24,3
49,0,10,2,87,0,2.6,0,0,31,3
18,0,20,3,31,3,3.9,0,0,35,0
63,0,13,3,34,2,3.4,0,0,2,2
57,0,6,0,53,2,3.4,0,0,42,3
45,0,18,0,85,1,4.2,0,0,47,3
36,0,14,0,50,2,2.9,0,0,44,1
20,0,14,0,91,1,4.1,0,0,8,3
21,0,20,3,56,2,3.6,0,0,13,3
62,0,8,1,60,2,4.0,0,0,10,4
23,0,15,1,34,2,4.0,0,0,1,1
26,0,4,2,30,0,3.6,0,0,1,2
30,0,25,3,71,3,3.1,0,0,18,4
18,0,11,0,100,3,4.4,0,0,2,4
47,0,23,3,85,2,4.3,0,0,36,3
41,0,21,0,83,1,3.5,0,0,17,1
62,0,15,1,31,3,3.0,0,0,1,4
28,0,24,2,82,0,4.7,0,0,50,3
46,0,6,0,79,1,2.5,0,0,3,1
54,0,20,3,62,0,3.1,0,0,45,3
36,0,10,2,92,0,3.3,0,0,28,4
25,0,21,0,58,2,4.7,0,0,6,3
38,0,16,0,88,0,3.4,0,0,33,3
38,0,4,2,44,0,3.1,0,0,29,4
42,0,3,0,56,0,4.6,0,0,2,3
19,0,17,3,23,3,4.9,0,0,43,1
34,0,7,0,45,0,2.7,0,0,48,1
38,0,13,3,31,2,4.2,0,0,43,0
42,0,14,0,96,1,2.6,0,0,26,1
58,0,6,0,96,0,3.2,0,0,26,1
56,0,6,0,80,2,4.4,0,0,50,1
62,0,14,0,28,2,3.6,0,0,36,3
24,0,16,0,51,1,2.7,0,0,26,1
60,0,21,0,41,0,4.3,0,0,2,2
53,0,8,1,99,1,2.6,0,0,49,2
26,0,2,0,53,0,4.3,0,0,32,1
34,0,22,3,25,2,3.9,0,0,3,4
24,0,1,0,95,3,2.9,0,0,38,3
42,0,16,0,88,2,3.1,0,0,5,2
36,0,17,3,97,2,4.2,0,0,8,3
24,0,8,1,81,3,4.1,0,0,43,0
39,0,13,3,26,3,4.2,0,0,22,1
46,0,10,2,41,1,4.4,0,0,10,3
64,0,12,0,93,2,3.4,0,0,26,2
64,0,12,0,69,0,4.8,0,0,42,1
61,0,12,0,44,2,4.5,0,0,33,0
61,0,4,2,54,0,2.7,0,0,23,3
44,0,5,2,61,0,3.5,0,0,30,3
65,0,21,0,80,2,3.1,0,0,36,0
60,0,22,3,30,1,2.8,0,0,3,3
65,0,7,0,94,2,2.9,0,0,13,4
27,0,6,0,24,3,4.5,0,0,38,3
36,0,21,0,21,2,3.5,0,0,19,2
22,0,17,3,52,1,4.3,0,0,14,1
62,0,9,3,59,2,4.9,0,0,43,4
59,0,7,0,51,1,3.1,0,0,10,1
50,0,2,0,35,3,4.0,0,0,34,3
51,0,25,3,87,1,3.6,0,0,31,4
23,0,14,0,42,1,4.0,0,0,34,0
21,0,18,0,86,3,2.6,0,0,28,1
44,0,14,0,26,2,3.1,0,0,35,4
25,0,2,0,60,1,3.5,0,0,41,3
57,0,25,3,83,3,3.9,0,0,48,1
41,0,23,3,63,0,2.7,0,0,45,3
19,0,5,2,25,0,4.1,0,0,10,1
43,0,7,0,65,2,4.3,0,0,9,0
25,0,5,2,60,2,2.9,0,0,30,4
60,0,3,0,75,0,4.0,0,0,45,4
54,0,5,2,57,2,4.1,0,0,41,3
52,0,24,2,99,3,3.7,0,0,40,1
40,0,15,1,45,0,2.8,0,0,42,1
39,0,25,3,66,1,3.2,0,0,17,1
54,0,21,0,53,3,4.5,0,0,4,4
64,0,3,0,94,3,3.8,0,0,6,2
31,0,24,2,47,2,3.6,0,0,22,0
37,0,1,0,80,2,3.6,0,0,46,3
43,0,20,3,65,0,3.2,0,0,27,2
56,0,6,0,75,1,3.8,0,0,18,3
27,0,9,3,45,1,4.4,0,0,31,0
40,0,13,3,51,0,3.7,0,0,1,0
43,0,19,3,58,1,2.6,0,0,2,1
62,0,13,3,20,2,4.0,0,0,46,4
44,0,19,3,82,1,3.6,0,0,27,0
45,0,25,3,92,0,2.5,0,0,3,0
40,0,7,0,81,2,3.2,0,0,47,3
68,0,13,3,44,1,2.5,0,0,20,3
63,0,17,3,72,3,3.2,0,0,23,4
60,0,15,1,26,3,2.6,0,0,13,2
19,0,2,0,26,2,4.8,0,0,12,1
26,0,1,0,84,0,5.0,0,0,36,1
70,0,19,3,72,0,3.2,0,0,1,2
48,0,9,3,55,0,3.6,0,0,14,0
37,0,20,3,77,2,2.7,0,0,45,4
48,0,19,3,57,2,3.1,0,0,31,3
18,0,24,2,71,0,3.0,0,0,41,0
38,0,1,0,39,0,2.9,0,0,36,4
33,0,21,0,28,3,4.7,0,0,6,1
57,0,10,2,33,3,3.7,0,0,28,4
46,0,12,0,79,2,3.9,0,0,29,2
46,0,23,3,30,3,4.0,0,0,14,2
50,0,12,0,75,0,2.8,0,0,7,3
61,0,14,0,89,1,4.1,0,0,31,1
45,0,11,0,95,3,4.2,0,0,26,3
32,0,20,3,44,2,4.3,0,0,12,1
29,0,8,1,86,1,4.3,0,0,45,1
66,0,19,3,91,2,2.6,0,0,40,4
70,0,5,2,41,3,3.8,0,0,42,2
36,0,14,0,99,0,2.9,0,0,45,3
34,0,23,3,65,3,5.0,0,0,34,3
20,0,5,2,48,1,4.6,0,0,34,3
70,0,20,3,41,0,3.2,0,0,17,3
50,0,6,0,42,1,3.0,0,0,27,0
54,0,7,0,26,1,4.0,0,0,31,3
49,0,7,0,35,2,4.1,0,0,47,1
50,0,15,1,31,1,4.0,0,0,25,4
62,0,17,3,73,1,4.1,0,0,47,1
42,0,1,0,82,0,3.4,0,0,8,0
69,0,14,0,32,0,2.9,0,0,32,1
22,0,20,3,27,1,3.0,0,0,33,3
36,0,22,3,86,0,4.0,0,0,16,3
64,0,24,2,38,3,4.8,0,0,27,0
44,0,15,1,93,1,4.6,0,0,17,3
43,0,16,0,59,3,4.1,0,0,17,3
58,0,4,2,58,3,2.6,0,0,28,1
62,0,12,0,84,0,2.5,0,0,38,1
45,0,16,0,100,0,4.8,0,0,33,1
47,0,11,0,25,1,4.2,0,0,24,3
66,0,4,2,29,0,3.9,0,0,14,3
30,0,3,0,42,0,3.7,0,0,5,1
68,0,3,0,57,2,4.2,0,0,8,2
35,0,15,1,84,3,4.2,0,0,42,2
64,0,20,3,71,3,4.0,0,0,48,3
30,0,7,0,87,2,5.0,0,0,40,3
58,0,2,0,52,3,4.9,0,0,46,4
57,0,1,0,58,1,4.0,0,0,40,3
60,0,2,0,34,2,3.2,0,0,31,1
22,0,17,3,60,3,3.0,0,0,39,3
46,0,16,0,68,3,2.6,0,0,36,1
27,0,17,3,74,1,4.4,0,0,25,3
50,0,19,3,83,1,3.9,0,0,24,4
65,0,20,3,79,2,4.0,0,0,19,0
61,0,13,3,76,2,4.0,0,0,49,1
57,0,18,0,20,0,4.2,0,0,4,4
40,0,6,0,61,1,4.4,0,0,36,3
39,0,4,2,78,1,2.5,0,0,8,3
42,0,20,3,21,1,3.1,0,0,29,3
30,0,18,0,77,3,3.5,0,0,26,3
65,0,7,0,88,2,3.0,0,0,47,1
57,0,13,3,64,1,4.4,0,0,44,4
64,0,15,1,57,0,4.9,0,0,49,2
56,0,6,0,49,3,2.8,0,0,9,2
40,0,19,3,35,1,3.3,0,0,28,1
55,0,18,0,99,3,4.9,0,0,1,1
25,0,7,0,42,0,4.2,0,0,28,3
58,0,20,3,32,3,3.3,0,0,33,1
46,0,15,1,21,1,2.7,0,0,28,2
18,0,11,0,29,3,3.3,0,0,9,4
26,0,8,1,64,0,3.8,0,0,28,4
61,0,4,2,46,2,3.2,0,0,19,3
55,0,18,0,97,2,4.1,0,0,20,3
41,0,15,1,94,0,4.3,0,0,3,2
42,0,4,2,43,1,4.0,0,0,22,0
70,0,2,0,54,1,3.9,0,0,33,1
63,0,20,3,51,3,3.3,0,0,21,4
60,0,10,2,85,2,2.6,0,0,7,4
28,0,16,0,96,0,4.2,0,0,46,2
60,0,20,3,42,1,3.4,0,0,24,4
26,0,12,0,63,3,4.1,0,0,6,3
42,0,6,0,20,3,3.9,0,0,40,2
56,0,19,3,25,0,2.8,0,0,17,0
35,0,14,0,95,2,2.6,0,0,24,1
34,0,20,3,38,2,4.0,0,0,22,1
47,0,4,2,29,2,4.9,0,0,3,0
49,0,21,0,64,3,3.2,0,0,39,3
37,0,17,3,92,1,3.9,0,0,40,3
40,0,6,0,34,0,2.7,0,0,1,3
45,0,5,2,69,0,3.4,0,0,14,1
57,0,11,0,65,0,3.5,0,0,49,4
35,0,6,0,81,3,2.6,0,0,33,4
36,0,11,0,30,3,4.7,0,0,6,3
35,0,17,3,86,1,3.5,0,0,5,1
21,0,20,3,64,2,3.3,0,0,29,1
66,0,12,0,78,0,3.9,0,0,44,3
40,0,16,0,28,1,4.2,0,0,32,0
52,0,22,3,49,0,4.5,0,0,41,1
46,0,23,3,33,0,2.9,0,0,24,3
44,0,10,2,77,1,3.8,0,0,24,0
52,0,9,3,81,0,3.1,0,0,33,3
